id,historico_id,serie_id,ano,estabelecimento,municipio,uf
90,14,8,2010,"JARDIM ESCOLA O PAIS DAS LETRAS","NATAL / RN",RN
91,14,9,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
92,14,10,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
93,14,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
94,15,6,2012,"ESCOLA PARTICIPATIVA","NATAL / RN",RN
95,15,7,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
96,16,6,2009,"JARDIM ESCOLA O PAIS DAS LETRAS","NATAL / RN",RN
97,16,7,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
98,16,8,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
99,16,9,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
100,16,10,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
101,17,7,2004,"ESCOLA ESTADUAL PROFESSORA CRISAN  SIMINEIA","NATAL / RN",RN
102,17,8,2005,"ESCOLA ESTADUAL PROFESSORA CRISAN SIMINEIA","NATAL / RN",RN
103,17,9,2006,"COLÉGIO DA MÔNICA","NATAL / RN",RN
104,17,10,2007,"COLÉGIO DA MÔNICA","NATAL / RN",RN
105,17,11,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
106,17,12,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
107,17,13,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
108,17,14,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
109,17,15,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
110,17,16,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
111,18,6,2006,"JARDIM ESCOLA O PAIS DAS LETRAS","NATAL / RN",RN
112,18,7,2007,"JARDIM ESCOLA O PAIS DAS LETRAS","NATAL / RN",RN
113,18,8,2008,"JARDIM ESCOLA O PAIS DAS LETRAS","NATAL / RN",RN
114,18,9,2009,"JARDIM ESCOLA O PAIS DAS LETRAS","NATAL / RN",RN
115,18,10,2010,"ESCOLA BRASIL NOVO","NATAL / RN",RN
116,18,11,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
117,18,12,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
118,18,13,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
119,19,6,2012,"CRECHE ESCOLA ANJINHOS DO SABER","NATAL / RN",RN
120,19,7,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
121,20,6,2007,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
122,20,7,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
123,20,8,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
124,20,9,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
125,20,10,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
126,20,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
127,20,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
129,21,6,2008,"CENTRO EDUCACIONAL O MUNDO DE SOPHIA ","NATAL / RN",RN
130,21,7,2009,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
131,21,8,2011,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
132,21,9,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
133,22,6,2008,"ESCOLA PRIMEIROS DEGRAUS","NATAL ",RN
134,22,7,2009,"ESCOLA PRIMEIROS DEGRAUS","NATAL ",RN
135,22,8,2010,"ESCOLA PRIMEIROS DEGRAUS","NATAL ",RN
136,22,9,2011,"ESCOLA PRIMEIROS DEGRAUS","NATAL ",RN
137,22,10,2012,"ESCOLA PRIMEIROS DEGRAUS","NATAL ",RN
138,22,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL ",RN
139,23,6,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
140,23,7,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
141,24,6,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
142,25,6,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
143,26,6,2008,"ESCOLA M. PREFEITO JOSÉ LUIZ RIBEIRO RESECK","ANGRA DOS REIS / RJ",RN
144,26,7,2009,"ESCOLA M. PREFEITO JOSÉ LUIZ RIBEIRO RESECK","ANGRA DOS REIS / RJ",RN
145,26,8,2010,"ESCOLA M. PREFEITO JOSÉ LUIZ RIBEIRO RESECK","ANGRA DOS REIS / RJ",RN
146,26,9,2011,"ESCOLA MUNICIPAL CACIQUE CUNHÂBEBE","ANGRA DOS REIS / RJ",RN
147,26,10,2012,"ESCOLA MUNICIPAL ADALGISA AMORIM BEZERRA","LAGOA NOVA / RN",RN
148,26,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
149,26,12,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
150,27,6,2008,"JARDIM ESCOLA A ESTRELINHA","NATAL / RN",RN
151,27,7,2009,"JARDIM ESCOLA A ESTRELINHA","NATAL / RN",RN
152,27,8,2010,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
153,27,9,2011,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
154,27,10,2012,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
155,27,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
156,28,6,2008,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
157,28,7,2009," ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
158,28,8,2010," ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
159,28,9,2011," ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
160,28,10,2012," ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
161,28,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
162,29,6,2011,"COLÉGIO CAMINHO DO SABER",NATAL,RN
163,30,6,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
164,30,7,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
165,31,6,2010,"CENTRO EDUCAIONAL CAMINHO DO SABER","NATAL / RN",RN
166,31,7,2011,"CENTRO EDUCAIONAL CAMINHO DO SABER","NATAL / RN",RN
167,31,8,2012,"CENTRO EDUCAIONAL CAMINHO DO SABER","NATAL / RN",RN
168,31,9,2013,"CENTRO EDUCAIONAL CAMINHO DO SABER","NATAL / RN",RN
170,32,7,2008,"ESCOLA M. PROFESSOR JOSÉ DO PATROCÍNIO P.PINTO","NATAL / RN",RN
171,32,8,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
172,32,9,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
173,32,10,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
174,32,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
175,32,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
176,33,6,2006,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
177,33,7,2007,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
178,33,8,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
179,33,9,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
180,33,10,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
181,33,11,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
182,33,12,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
183,33,13,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
184,34,7,2004,"JARDIM ESCOLA MENINO JESUS DE PRAGA","NATAL / RN",RN
185,34,8,2005,"JARDIM ESCOLA MENINO JESUS DE PRAGA","NATAL / RN",RN
186,34,9,2006,"JARDIM ESCOLA MENINO JESUS DE PRAGA","NATAL / RN",RN
187,34,10,2007,"JARDIM ESCOLA MENINO JESUS DE PRAGA","NATAL / RN",RN
188,34,11,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
189,34,12,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
190,34,13,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
191,34,14,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
192,34,15,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
193,34,16,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
194,35,6,2007,"JARDIM ESCOLA BABY DISNEY","NATAL / RN",RN
195,35,7,2008,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
196,35,8,2009,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
197,35,9,2010,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
198,35,10,2011,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
199,35,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
200,35,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
201,36,7,2005,"ESCOLA MUNICIPAL ALUIZIO ALVES","GOIANINHA / RN",RN
202,36,8,2006,"FACULDADE DA CRIANÇA VIDA NOVA","GOIANINHA / RN",RN
203,36,9,2007," FACULDADE DA CRIANÇA VIDA NOVA","GOIANINHA / RN",RN
204,36,10,2008," FACULDADE DA CRIANÇA VIDA NOVA","GOIANINHA / RN",RN
205,36,11,2009,"ESCOLA M. PROFª NAZARÉ DE A. DUARTE","GOIANINHA / RN",RN
206,36,12,2010," ESCOLA M. PROFª NAZARÉ DE A. DUARTE","GOIANINHA / RN",RN
207,36,13,2011," ESCOLA M. PROFª NAZARÉ DE A. DUARTE","GOIANINHA / RN",RN
208,36,14,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
209,37,6,2007,"FACULDADE DA CRIANÇA VIDA NOVA","GOIANINHA / RN",RN
210,37,7,2008,"FACULDADE DA CRIANÇA VIDA NOVA","GOIANINHA / RN",RN
211,37,8,2009,"FACULDADE DA CRIANÇA VIDA NOVA","GOIANINHA / RN",RN
212,37,9,2010,"FACULDADE DA CRIANÇA VIDA NOVA","GOIANINHA / RN",RN
213,37,10,2011,"FACULDADE DA CRIANÇA VIDA NOVA","GOIANINHA / RN",RN
214,37,11,2012,"ESCOLA MUNICIPAL NOSSA SENHORA DO DESTERRO","VILA FLOR / RN",RN
215,37,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
216,38,6,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
217,39,6,2009,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
218,39,7,2010,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
219,39,8,2011,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
220,39,9,2012,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
221,39,10,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
222,39,11,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
223,1,7,2009,"COLÉGIO CAMINHO DO SABER ",NATAL,RN
224,1,8,2010,"COLÉGIO CAMINHO DO SABER",NATAL,RN
225,1,9,2011,"COLÉGIO CAMINHO DO SABER",NATAL,RN
226,40,6,2012,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
227,40,7,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
228,40,8,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
229,41,6,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
230,41,7,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
231,41,8,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
232,41,9,2012,"ESCOLA M. PROFº. JOSÉ DO PATROCÍNIO P. PINTO","NATAL / RN",RN
233,41,10,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
234,42,6,2005,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
235,42,7,2006," CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
236,42,8,2007," CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
237,42,9,2008," CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
238,42,10,2009," CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
239,42,11,2010," CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
240,42,12,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
241,42,13,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
242,42,14,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAN / RN",RN
243,43,6,2008,"JARDIM ESCOLA O PAIS DAS LETRAS","NATAL / RN",RN
244,43,7,2009,"ESCOLA ESTADUAL PADRE JOÃO MARIA","NATAL / RN",RN
245,43,8,2010," ESCOLA ESTADUAL PADRE JOÃO MARIA","NATAL / RN",RN
246,43,9,2011," ESCOLA ESTADUAL PADRE JOÃO MARIA","NATAL / RN",RN
247,43,10,2012," ESCOLA ESTADUAL PADRE JOÃO MARIA","NATAL / RN",RN
248,43,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
249,43,12,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
250,44,6,,,,RN
251,44,7,,,,RN
252,44,8,2004,"IDEAL COLÉGIO E CURSO","NATAL / RN",RN
253,44,9,2005,"IDEAL COLÉGIO E CURSO","NATAL / RN",RN
254,44,10,2006,"IDEAL COLÉGIO E CURSO","NATAL / RN",RN
255,44,11,2007,"IDEAL COLÉGIO E CURSO","NATAL / RN",RN
256,44,12,2008,"IMPACTO COLÉGIO E CURSO","NATAL / RN",RN
257,44,13,2009,"IMPACTO COLÉGIO E CURSO","NATAL / RN",RN
258,44,14,2010,"IMPACTO COLÉGIO E CURSO","NATAL / RN",RN
259,44,15,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
260,44,16,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
261,44,17,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
262,45,6,,,,RN
263,45,7,2004,"ESCOLA ESTADUAL PROFESSORA CRISAN SIMINÉA","NATAL / RN",RN
264,45,8,2005,"ESCOLA ESTADUAL PROFESSORA CRISAN SIMINÉA","NATAL / RN",RN
265,45,9,2006,"COLÉGIO DA MÔNICA","NATAL / RN",RN
266,45,10,2007,"COLÉGIO DA MÔNICA","NATAL / RN",RN
267,45,11,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
268,45,12,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
269,45,13,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
270,45,14,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
271,45,15,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
272,45,16,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
273,46,6,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
274,46,7,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
275,46,8,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
276,46,9,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
277,46,10,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
278,47,7,2007,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
279,47,8,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
280,47,9,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
281,47,10,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
282,47,11,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
283,47,12,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
284,47,13,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
285,47,14,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
286,48,6,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
287,48,7,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
288,48,8,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
289,48,9,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
290,48,10,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
291,48,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
292,48,12,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
293,49,6,2007,"CENTRO EDUCACIONAL ""O MUNDO DE SOPHIA""","NATAL / RN",RN
294,49,7,2008,"ESCOLA MUNICIPAL PROFESSORA ZULEIDE FERNANDES","NATAL / RN",RN
295,49,8,2009,"JARDIM ESCOLA BABY DISNEY","NATAL / RN",RN
296,49,9,2010," JARDIM ESCOLA BABY DISNEY"," NATAL / RN",RN
297,49,10,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
298,49,11,2012," CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
299,49,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
300,50,6,2006,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
301,50,7,2007,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
302,50,8,2008,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
303,50,9,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
304,50,10,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
305,50,11,2011,"CDF - COLÉGIO E CURSO / ZN","NATAL / RN",RN
306,50,12,2012,"CDF - COLÉGIO E CURSO / ZN","NATAL / RN",RN
307,50,13,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
308,50,14,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
309,51,6,2006,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
310,51,7,2007,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
311,51,8,2008,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
312,51,9,2009,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
313,51,10,2010,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
314,51,11,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
315,51,12,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
316,51,13,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
317,51,14,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
318,52,6,2008,"JARDIM ESCOLA O PAIS DAS LETRAS","NATAL / RN",RN
319,52,7,2009,"ESCOLA ESTADUAL PADRE JOÃO MARIA","NATAL / RN",RN
320,52,8,2010,"ESCOLA ESTADUAL PADRE JOÃO MARIA","NATAL / RN",RN
321,52,9,2011,"ESCOLA ESTADUAL PADRE JOÃO MARIA","NATAL / RN",RN
322,52,10,2012,"ESCOLA ESTADUAL PADRE JOÃO MARIA","NATAL / RN",RN
323,52,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
324,52,12,2014,"CENTRO EDUCACIONAL CAMIHO DO SABER","NATAL / RN",RN
325,53,6,2006,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
326,53,7,2007,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
327,53,8,2008,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
328,53,9,2009,"CENTRO EDUCATIVO POTENGI","NATAL / RN",RN
329,53,10,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
330,53,11,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
331,53,12,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
332,53,13,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
333,53,14,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
334,54,6,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
335,54,7,2012," CENTRO EDUCACIONAL CAMINHO DO SABER"," NATAL / RN",RN
336,54,8,2013," CENTRO EDUCACIONAL CAMINHO DO SABER"," NATAL / RN",RN
337,54,9,2014," CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
338,55,6,2008,"CENTRO EDUCACIONAL UNIVERSO DO SABER","RIO DE JANEIRO / RJ",RN
339,55,7,2009,"CENTRO EDUCACIONAL UNIVERSO DO SABER"," RIO DE JANEIRO / RJ",RN
340,55,8,2010,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
341,55,9,2011,"ESCOLA MUNICIPAL TEOTONIO VILELA","RIO DE JANEIRO / RJ",RN
342,55,10,2012,"ESCOLA MUNICIPAL TEOTONIO VILELA","RIO DE JANEIRO / RJ",RN
343,55,11,2013," ESCOLA MUNICIPAL TEOTONIO VILELA","RIO DE JANEIRO / RJ",RN
344,55,12,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
345,56,6,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
346,57,6,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
347,57,7,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
348,57,8,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
349,57,9,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
350,59,6,2006,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
351,59,7,2007,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
352,59,8,2008,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
353,59,9,2009,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
354,59,10,2010,"ESCOLA PRIMEIROS DEGRAUS","NATAL / RN",RN
355,59,11,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
356,59,12,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
357,59,13,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
358,59,14,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
359,60,6,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
360,60,7,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
361,60,8,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
362,60,9,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
363,60,10,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
364,60,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
365,60,12,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
366,61,6,2009,"IDEAL SISTEMA DE ENSINO","NATAL / RN",RN
367,61,7,2010,"IDEAL SISTEMA DE ENSINO","NATAL / RN",RN
368,61,8,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
369,61,9,2013," CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
370,61,10,2014," CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
371,62,6,2010,"CENTRO EDUCACIONAL SOPHIA","NATAL / RN",RN
372,62,7,2011,"CENTRO EDUCACIONAL SOPHIA","NATAL / RN",RN
373,62,8,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
374,62,9,2013," CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
375,62,10,2014," CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
376,63,6,2006,"JARDIM ESCOLA BABY DISNEY","NATAL / RN",RN
377,63,7,2007,"JARDIM ESCOLA BABY DISNEY","NATAL / RN",RN
378,63,8,2008,"JARDIM ESCOLA BABY DISNEY","NATAL / RN",RN
379,63,9,2009,"JARDIM ESCOLA BABY DISNEY","NATAL / RN",RN
380,63,10,2010,"JARDIM ESCOLA BABY DISNEY","NATAL / RN",RN
381,63,11,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
382,63,12,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
383,63,13,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
384,63,14,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
385,64,6,2009,"JARDIM ESCOLA A ESTRELINHA","NATAL / RN",RN
386,64,7,2010,"INSTITUTO EDUCACIONAL SEMENTES","MOSSORÓ / RN",RN
387,64,8,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
388,64,9,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
389,64,10,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
390,64,11,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
391,65,6,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
392,65,7,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
393,65,8,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
394,65,9,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
395,65,10,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
396,65,11,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER","NATAL / RN",RN
